"document_id","borough","doc_type","party_type","name","address_1","address_2","country","city","state","zip","recorded / filed","doc_amount"
"2018022800273005",3,"MORTGAGE","1","1300 FLUSHING OWNER LLC","ONE POST OFFICE SQUARE, SUITE 3150","","US","BOSTON","MA","02109","2018-03-06 00:00:00",51175000
"2018022800273005",3,"MORTGAGE","2","LOANCORE CAPITAL CREDIT REIT LLC","C/O LOANCORE CAPITAL, 55 RAILROAD AVENUE, STE 100","","US","GREENWICH","CT","06830","2018-03-06 00:00:00",51175000
"2018022800273006",3,"ASSIGNMENT OF LEASES AND RENTS","1","1300 FLUSHING OWNER LLC","ONE POST OFFICE SQUARE, SUITE 3150","","US","BOSTON","MA","02109","2018-03-06 00:00:00",51175000
"2018022800273006",3,"ASSIGNMENT OF LEASES AND RENTS","2","LOANCORE CAPITAL CREDIT REIT LLC","C/O LOANCORE CAPITAL, 55 RAILROAD AVENUE, STE 100","","US","GREENWICH","CT","06830","2018-03-06 00:00:00",51175000
"2018030500713016",3,"MORTGAGE","1","EVERGREEN GARDENS II LLC","199 LEE AVENUE, #693","","US","BROOKLYN","NY","11211","2018-03-14 00:00:00",50444444
"2018030500713016",3,"MORTGAGE","2","MISHMERET TRUST COMPANY, LTD.","C/O JEFFREY ZWICK & ASSOCIATES, P.C.","266 BROADWAY, SUITE 403","US","BROOKLYN","NY","11211","2018-03-14 00:00:00",50444444
"2018022800064001",3,"MORTGAGE","1","RED APPLE 670 PACIFIC STREET, LLC","C/O RED APPLE GROUP","800 3RD AVENUE","US","NEW YORK","NY","10022","2018-03-01 00:00:00",49500000
"2018022800064001",3,"MORTGAGE","2","MANUFACTURERS AND TRADERS TRUST COMPANY","C/O M&T BANK","350 PARK AVENUE","US","NEW YORK","NY","10022","2018-03-01 00:00:00",49500000
"2018022800064002",3,"ASSIGNMENT OF LEASES AND RENTS","1","RED APPLE 670 PACIFIC STREET, LLC","C/O RED APPLE GROUP","800 3RD AVENUE","US","NEW YORK","NY","10022","2018-03-01 00:00:00",49500000
"2018022800064002",3,"ASSIGNMENT OF LEASES AND RENTS","2","MANUFACTURERS AND TRADERS TRUST COMPANY","C/O M&T BANK","350 PARK AVENUE","US","NEW YORK","NY","10022","2018-03-01 00:00:00",49500000
"2018030601439006",3,"AGREEMENT","1","921 WASHINGTON AVENUE LLC","33 EAST 33RD STREET, SUITE 901","","US","NEW YORK","NY","10010","2018-03-22 00:00:00",44700000
"2018030601439006",3,"AGREEMENT","1","941 WASHINGTON AVENUE LLC","33 EAST 33RD STREET, SUITE 901","","US","NEW YORK","NY","10010","2018-03-22 00:00:00",44700000
"2018030601439006",3,"AGREEMENT","2","VALLEY NATIONAL BANK","1455 VALLEY ROAD","","US","WAYNE","NJ","07470","2018-03-22 00:00:00",44700000
"2018030601439007",3,"ASSIGNMENT OF LEASES AND RENTS","1","921 WASHINGTON AVENUE LLC","33 EAST 33RD STREET, SUITE 901","","US","NEW YORK","NY","10010","2018-03-22 00:00:00",44700000
"2018030601439007",3,"ASSIGNMENT OF LEASES AND RENTS","1","941 WASHINGTON AVENUE LLC","33 EAST 33RD STREET, SUITE 901","","US","NEW YORK","NY","10010","2018-03-22 00:00:00",44700000
"2018030601439007",3,"ASSIGNMENT OF LEASES AND RENTS","2","VALLEY NATIONAL BANK","1455 VALLEY ROAD","","US","WAYNE","NJ","07470","2018-03-22 00:00:00",44700000
"2018022200957006",3,"AGREEMENT","1","CLIPPER 125 PARKSIDE LLC","C/O CLIPPER EQUITY LLC","4611 12TH AVENUE","US","BROOKLYN","NY","11219","2018-03-01 00:00:00",38000000
"2018022200957006",3,"AGREEMENT","1","JCMC 125 PARKSIDE LLC","C/O CHETRIT GROUP LLC","512 SEVENTH AVENUE, 16TH FLOOR","US","NEW YORK","NY","10018","2018-03-01 00:00:00",38000000
"2018022200957006",3,"AGREEMENT","2","TD BANK, N.A.","324 SOUTH SERVICE ROAD","","US","MELVILLE","NY","11747","2018-03-01 00:00:00",38000000
"2018022200957007",3,"ASSIGNMENT OF LEASES AND RENTS","1","CLIPPER 125 PARKSIDE LLC","C/O CLIPPER EQUITY LLC","4611 12TH AVENUE","US","BROOKLYN","NY","11219","2018-03-01 00:00:00",38000000
"2018022200957007",3,"ASSIGNMENT OF LEASES AND RENTS","1","JCMC 125 PARKSIDE LLC","C/O CHETRIT GROUP LLC","512 SEVENTH AVENUE, 16TH FLOOR","US","NEW YORK","NY","10018","2018-03-01 00:00:00",38000000
"2018022200957007",3,"ASSIGNMENT OF LEASES AND RENTS","2","TD BANK, N.A.","324 SOUTH SERVICE ROAD","","US","MELVILLE","NY","11747","2018-03-01 00:00:00",38000000
"2018031500878003",3,"AGREEMENT","1","RLBK PROPERTY LLC","130 EAST 59TH STREET, SUITE 1300","","US","NEW YORK","NY","10022","2018-03-16 00:00:00",36920000
"2018031500878003",3,"AGREEMENT","2","HEITMAN CREDIT ACQUISITION VII, LLC","C/O HEITMAN CAPITAL MANAGEMENT","191 NORTH WACKER DRIVE, SUITE 2500","US","CHICAGO","IL","60606","2018-03-16 00:00:00",36920000
"2018031500878004",3,"ASSIGNMENT OF LEASES AND RENTS","1","RLBK PROPERTY LLC","130 EAST 59TH STREET, SUITE 1300","","US","NEW YORK","NY","10022","2018-03-16 00:00:00",36920000
"2018031500878004",3,"ASSIGNMENT OF LEASES AND RENTS","2","HEITMAN CREDIT ACQUISITION VII, LLC","C/O HEITMAN CAPITAL MANAGEMENT","191 NORTH WACKER DRIVE, SUITE 2500","US","CHICAGO","IL","60606","2018-03-16 00:00:00",36920000
"2018032700071001",3,"AGREEMENT","1","99 GOLD PROPERTY LLC","12 HALL STREET   SUITE 200","","US","BROOKLYN","NY","11205","2018-03-29 00:00:00",35000000
"2018032700071001",3,"AGREEMENT","2","SIGNATURE BANK","68 SOUTH SERVICE ROAD","","US","MELVILLE","NY","11747","2018-03-29 00:00:00",35000000
"2018030500713007",3,"MORTGAGE","1","EVERGREEN GARDENS II LLC","199 LEE AVENUE","SUITE 693","US","BROOKLYN","NY","11211","2018-03-14 00:00:00",34412731.45
"2018030500713007",3,"MORTGAGE","2","123 MELROSE STREET 1 LLC","825 THIRD AVENUE","37TH FLOOR","US","NEW YORK","NY","10022","2018-03-14 00:00:00",34412731.45
"2018030601439005",3,"MORTGAGE","1","921 WASHINGTON AVENUE LLC","33 EAST 33RD STREET, SUITE 901","","US","NEW YORK","NY","10010","2018-03-22 00:00:00",31490000
"2018030601439005",3,"MORTGAGE","1","941 WASHINGTON AVENUE LLC","33 EAST 33RD STREET, SUITE 901","","US","NEW YORK","NY","10010","2018-03-22 00:00:00",31490000
"2018030601439005",3,"MORTGAGE","2","VALLEY NATIONAL BANK","1455 VALLEY ROAD","","US","WAYNE","NJ","07470","2018-03-22 00:00:00",31490000
"2018032700124002",3,"AGREEMENT","1","OCEAN SHELL LLC","2955 SHELL ROAD, SUITE 1P","","US","BROOKLYN","NY","11224","2018-03-30 00:00:00",30500000
"2018032700124002",3,"AGREEMENT","2","NEW YORK COMMUNITY BANK","102 DUFFY AVENUE, 3RD FLOOR","","US","HICKSVILLE","NY","11801","2018-03-30 00:00:00",30500000
"2018032700124003",3,"ASSIGNMENT OF LEASES AND RENTS","1","OCEAN SHELL LLC","2955 SHELL ROAD, SUITE 1P","","US","BROOKLYN","NY","11224","2018-03-30 00:00:00",30500000
"2018032700124003",3,"ASSIGNMENT OF LEASES AND RENTS","2","NEW YORK COMMUNITY BANK","102 DUFFY AVENUE, 3RD FLOOR","","US","HICKSVILLE","NY","11801","2018-03-30 00:00:00",30500000
"2018031300072003",3,"AGREEMENT","1","319 SCHERMERHORN PROPERTY OWNER LLC","C/O ADAM AMERICA REAL ESTATE","850 THIRD AVENUE, SUITE 13D","US","NEW YORK","NY","10022","2018-03-29 00:00:00",29668103
"2018031300072003",3,"AGREEMENT","2","BANK OF THE OZARKS","8201 PRESTON ROAD","SUITE 700","US","DALLAS","TX","75225","2018-03-29 00:00:00",29668103
"2018032000437003",3,"AGREEMENT","1","319 SCHERMERHORN PROPERTY OWNER LLC","C/O ADAM AMERICA REAL ESTATE","850 THIRD AVENUE, SUITE 13D","US","NEW YORK","NY","10022","2018-03-29 00:00:00",29668103
"2018032000437003",3,"AGREEMENT","2","BANK OF THE OZARKS","8300 DOUGLAS AVENUE, SUITE 900","","US","DALLAS","TX","75225","2018-03-29 00:00:00",29668103
"2018032000649003",3,"AGREEMENT","1","319 SCHERMERHORN PROPERTY OWNER LLC","C/O: ADAM AMERICA REAL ESTATE","850 THIRD AVE., SUITE 13D","US","NEW YORK","NY","10022","2018-03-29 00:00:00",29668103
"2018032000649003",3,"AGREEMENT","2","BANK OF THE OZARKS","8201 PRESTON ROAD, SUITE 700","","US","DALLAS","TX","75225","2018-03-29 00:00:00",29668103
"2018032200433003",3,"AGREEMENT","1","319 SCHERMERHORN PROPERTY OWNER LLC","C/O ADAM AMERICA REAL ESTATE","850 THIRD AVENUE, SUITE 13D","US","NEW YORK","NY","10022","2018-03-30 00:00:00",29668103
"2018032200433003",3,"AGREEMENT","2","BANK OF THE OZARKS","8300 DOUGLAS AVENUE, SUITE 900","","US","DALLAS","TX","75225","2018-03-30 00:00:00",29668103
"2018032200672003",3,"AGREEMENT","1","319 SCHERMERHORN PROPERTY OWNER LLC","C/O ADAM AMERICA REAL ESTATE","850 THIRD AVENUE, SUITE 13D","US","NEW YORK","NY","10022","2018-03-28 00:00:00",29668103
"2018032200672003",3,"AGREEMENT","2","BANK OF THE OZARKS","8201 PRESTON ROAD","SUITE 700","US","DALLAS","TX","75225","2018-03-28 00:00:00",29668103
"2018030801356001",3,"AGREEMENT","1","GRAND 456 LLC","C/O BRONSTEIN PROPERTIES, LLC","108-18 QUEENS BLVD, THIRD FLOOR","US","FOREST HILLS","NY","11375","2018-03-13 00:00:00",29200000
"2018030801356001",3,"AGREEMENT","2","INVESTORS BANK","101 JFK PARKWAY","","US","SHORT HILLS","NJ","07078","2018-03-13 00:00:00",29200000
"2018030801356003",3,"ASSIGNMENT OF LEASES AND RENTS","1","GRAND 456 LLC","C/O BRONSTEIN PROPERTIES, LLC","108-18 QUEENS BLVD, THIRD FLOOR","US","FOREST HILLS","NY","11375","2018-03-13 00:00:00",29200000
"2018030801356003",3,"ASSIGNMENT OF LEASES AND RENTS","2","INVESTORS BANK","101 JFK PARKWAY","","US","SHORT HILLS","NJ","07078","2018-03-13 00:00:00",29200000
"2018030701048005",3,"AGREEMENT","1","248 MCKIBBEN REALTY, LLC","545 BROADWAY, SUITE 4","","US","BROOKLYN","NY","11206","2018-03-08 00:00:00",27400000
"2018030701048005",3,"AGREEMENT","2","CAPITAL ONE, NATIONAL ASSOCIATION","275 BROAD HOLLOW ROAD","","US","MELVILLE","NY","11747","2018-03-08 00:00:00",27400000
"2018030701048006",3,"ASSIGNMENT OF LEASES AND RENTS","1","248 MCKIBBEN REALTY, LLC","545 BROADWAY, SUITE 4","","US","BROOKLYN","NY","11206","2018-03-08 00:00:00",27400000
"2018030701048006",3,"ASSIGNMENT OF LEASES AND RENTS","2","CAPITAL ONE, NATIONAL ASSOCIATION","275 BROAD HOLLOW ROAD","","US","MELVILLE","NY","11747","2018-03-08 00:00:00",27400000
"2018030700730002",3,"AGREEMENT","1","319 SCHERMERHORN PROPERTY OWNER LLC","C/O ADAM AMERICA REAL ESTATE","850 THIRD AVENUE, STE 13D","US","NEW YORK","NY","10022","2018-03-08 00:00:00",27060450.11
"2018030700730002",3,"AGREEMENT","2","BANK OF THE OZARKS","8201 PRESTON ROAD, STE 700","","US","DALLAS","TX","75225","2018-03-08 00:00:00",27060450.11
"2018012401230003",3,"MORTGAGE","1","ARC TERMINALS NEW YORK HOLDINGS, LLC","3000 RESEARCH FOREST DRIVE","SUITE 250","US","THE WOODLANDS","TX","77381","2018-03-31 00:00:00",27000000
"2018012401230003",3,"MORTGAGE","1","ZENITH ENERGY TERMINALS NEW YORK HOLDINGS, LLC","3000 RESEARCH FOREST DRIVE","SUITE 250","US","THE WOODLANDS","TX","77381","2018-03-31 00:00:00",27000000
"2018012401230003",3,"MORTGAGE","2","BARCLAYS BANK PLC","745 SEVENTH AVENUE","","US","NEW YORK","NY","10019","2018-03-31 00:00:00",27000000
"2018022801444001",3,"ASSIGNMENT OF LEASES AND RENTS","1","420 CARROLL LLC","C/O THE DOMAIN COMPANIES LLC","11 PARK PLACE, SUITE 1705","US","NEW YORK","NY","10007","2018-03-02 00:00:00",25000000
"2018022801444001",3,"ASSIGNMENT OF LEASES AND RENTS","2","CIT BANK, N.A.","11 W. 42ND STREET","","US","NEW YORK","NY","10036","2018-03-02 00:00:00",25000000
"2018030800013004",3,"AGREEMENT","1","FLAGG COURT OWNERS CORP.","C/O NEWPORT MANAGEMENT LLC","5614 15TH AVENUE, SUITE 1A","US","BROOKLYN","NY","11219","2018-03-08 00:00:00",24500000
"2018030800013004",3,"AGREEMENT","2","NEW YORK COMMUNITY BANK","102 DUFFY AVENUE","","US","HICKSVILLE","NY","11801","2018-03-08 00:00:00",24500000
"2018030800013005",3,"ASSIGNMENT OF LEASES AND RENTS","1","FLAGG COURT OWNERS CORP.","C/O NEWPORT MANAGEMENT LLC","5614 15TH AVENUE, SUITE 1A","US","BROOKLYN","NY","11219","2018-03-08 00:00:00",24500000
"2018030800013005",3,"ASSIGNMENT OF LEASES AND RENTS","2","NEW YORK COMMUNITY BANK","102 DUFFY AVENUE","","US","HICKSVILLE","NY","11801","2018-03-08 00:00:00",24500000
"2018030500534003",3,"AGREEMENT","1","319 SCHERMERHORN PROPERTY OWNER LLC","C/O ADAM AMERICA REAL ESTATE","850 THIRD AVENUE, SUITE 13D","US","NEW YORK","NY","10022","2018-03-23 00:00:00",24358397.06
"2018030500534003",3,"AGREEMENT","2","BANK OF THE OZARKS","8201 PRESTON ROAD","SUITE 700","US","DALLAS","TX","75225","2018-03-23 00:00:00",24358397.06
"2018022600853001",3,"MORTGAGE","1","19 KENT ACQUISITION LLC","RUBENSTEIN PARTNERS, CIRCA CENTER","2929 ARCH STREET, 28TH FLOOR","US","PHILADELPHIA","PA","19104","2018-03-02 00:00:00",23722314.76
"2018022600853001",3,"MORTGAGE","2","WELLS FARGO BANK, NATIONAL ASSOCIATION","150 EAST 42ND STREET","37TH FLOOR","US","NEW YORK","NY","10017","2018-03-02 00:00:00",23722314.76
"2018031400017001",3,"MORTGAGE","1","50 CLARKSON PARTNERS LLC","27 FROST LANE","","US","LAWRENCE","NY","11559","2018-03-14 00:00:00",22500000
"2018031400017001",3,"MORTGAGE","2","PNC BANK, NATIONAL ASSOCIATION","TWO TOWER CENTER BOULEVARD","","US","EAST BRUNSWICK","NJ","08816","2018-03-14 00:00:00",22500000
"2018031400017002",3,"ASSIGNMENT OF LEASES AND RENTS","1","50 CLARKSON PARTNERS LLC","27 FROST LANE","","US","LAWRENCE","NY","11559","2018-03-14 00:00:00",22500000
"2018031400017002",3,"ASSIGNMENT OF LEASES AND RENTS","2","PNC BANK, NATIONAL ASSOCIATION","TWO TOWER CENTER BOULEVARD","","US","EAST BRUNSWICK","NJ","08816","2018-03-14 00:00:00",22500000
"2018030700897006",3,"AGREEMENT","1","345 ELDERT STREET, LLC","545 BROADWAY, SUITE 4","","US","BROOKLYN","NY","11206","2018-03-07 00:00:00",20900000
"2018030700897006",3,"AGREEMENT","2","CAPITAL ONE, NATIONAL ASSOCIATION","275 BROADHOLLOW ROAD","","US","MELVILLE","NY","11747","2018-03-07 00:00:00",20900000
"2018030700897007",3,"ASSIGNMENT OF LEASES AND RENTS","1","345 ELDERT STREET, LLC","545 BROADWAY, SUITE 4","","US","BROOKLYN","NY","11206","2018-03-07 00:00:00",20900000
"2018030700897007",3,"ASSIGNMENT OF LEASES AND RENTS","2","CAPITAL ONE, NATIONAL ASSOCIATION","275 BROADHOLLOW ROAD","","US","MELVILLE","NY","11747","2018-03-07 00:00:00",20900000
"2018031600460004",3,"MORTGAGE","1","ONE PPW OWNER, LLC","C/O 256 WEST 116TH STREET","","US","NEW YORK","NY","10026","2018-03-19 00:00:00",20834847.6
"2018031600460004",3,"MORTGAGE","2","CMTG LENDER 11 LLC","C/O 60 COLUMBUS CIRCLE","","US","NEW YORK","NY","10023","2018-03-19 00:00:00",20834847.6
"2018030200794004",3,"AGREEMENT","1","304 LLC","43 EAST 16TH STREET","","US","BROOKLYN","NY","11236","2018-03-05 00:00:00",20623809.39
"2018030200794004",3,"AGREEMENT","2","FUND INVESTMENT 72, LLC","280 NORTH OLD WOODWARD AVENUE","SUITE 104","US","BIRMINGHAM","MI","48009","2018-03-05 00:00:00",20623809.39
"2018030200794005",3,"ASSIGNMENT OF LEASES AND RENTS","1","304 LLC","43 EAST 16TH STREET","","US","BROOKLYN","NY","11236","2018-03-05 00:00:00",20623809.39
"2018030200794005",3,"ASSIGNMENT OF LEASES AND RENTS","2","FUND INVESTMENT 72, LLC","280 NORTH OLD WOODWARD AVENUE","SUITE 104","US","BIRMINGHAM","MI","48009","2018-03-05 00:00:00",20623809.39
"2018030500140005",3,"AGREEMENT","1","276 NOSTRAND LLC","40-04 OSER AVENUE","","US","HAUPPAUGE","NY","11788","2018-03-07 00:00:00",20425000
"2018030500140005",3,"AGREEMENT","2","INVESTORS BANK","101 JFK PARKWAY","","US","SHORT HILLS","NJ","07078","2018-03-07 00:00:00",20425000
"2018031500845003",4,"AGREEMENT","1","HERNANDEZ, GLORIA","2539 76TH STREET","","US","EAST ELMHURST","NY","11370","2018-03-16 00:00:00",44120000
"2018031500845003",4,"AGREEMENT","2","CITIZENS BANK , NA","ONE CITIZENS PLAZA","","US","PROVIDENCE","RI","02903","2018-03-16 00:00:00",44120000
"2018032900194004",4,"AGREEMENT","1","LVP LIC HOTEL HOLDING CORP.","1985 CEDAR BRIDGE AVENUE, SUITE 1","","US","LAKEWOOD","NJ","08701","2018-03-29 00:00:00",35000000
"2018032900194004",4,"AGREEMENT","1","LVP LIC HOTEL LLC","1985 CEDAR BRIDGE AVENUE, SUITE 1","","US","LAKEWOOD","NJ","08701","2018-03-29 00:00:00",35000000
"2018032900194004",4,"AGREEMENT","2","WESTERN ALLIANCE BANK","1 EAST WASHINGTON STREET, 25TH FLOOR","","US","PHOENIX","AZ","85004","2018-03-29 00:00:00",35000000
"2018031901058004",4,"AGREEMENT","1","1614 MADISON PARTNERS, LLC","635 MADISON AVENUE","SUITE 1300","US","NEW YORK","NY","10022","2018-03-20 00:00:00",34000000
"2018031901058004",4,"AGREEMENT","2","INVESTORS BANK","101 JFK PARKWAY","","US","SHORT HILLS","NJ","07078","2018-03-20 00:00:00",34000000
"2018031901058005",4,"ASSIGNMENT OF LEASES AND RENTS","1","1614 MADISON PARTNERS, LLC","635 MADISON AVENUE","SUITE 1300","US","NEW YORK","NY","10022","2018-03-20 00:00:00",34000000
"2018031901058005",4,"ASSIGNMENT OF LEASES AND RENTS","2","INVESTORS BANK","101 JFK PARKWAY","","US","SHORT HILLS","NJ","07078","2018-03-20 00:00:00",34000000
"2018030501411003",4,"AGREEMENT","1","RANGER SAGAMORE CRESCENT OWNER,LLC","C/O RANGER PROPERTIES, LLC 80 8TH AVENUE","SUITE# 1010","US","NEW YORK","NY","10011","2018-03-06 00:00:00",30000000
"2018030501411003",4,"AGREEMENT","2","KEYBANK NATIONAL ASSOCIATION","127 PUBLIC SQUARE, 8TH FLOOR","","US","CLEVELAND","OH","44114","2018-03-06 00:00:00",30000000
"2018030900658004",4,"ASSIGNMENT OF LEASES AND RENTS","1","OAKLAND TRADING CORP.","49-12 31ST PLACE","","US","LONG ISLAND CITY","NY","11101","2018-03-15 00:00:00",26500000
"2018030900658004",4,"ASSIGNMENT OF LEASES AND RENTS","2","FLUSHING BANK","225 PARK AVENUE SOUTH","2ND FLOOR","US","NEW YORK","NY","10003","2018-03-15 00:00:00",26500000
"2018030900658006",4,"ASSIGNMENT OF LEASES AND RENTS","1","49-47 31ST STREET LLC","49-12 31ST PLACE","","US","LONG ISLAND CITY","NY","11101","2018-03-15 00:00:00",26500000
"2018030900658006",4,"ASSIGNMENT OF LEASES AND RENTS","2","FLUSHING BANK","225 PARK AVENUE SOUTH","2ND FLOOR","US","NEW YORK","NY","10003","2018-03-15 00:00:00",26500000
"2018030200678004",4,"AGREEMENT","1","RIDGEWOOD TOWER LLC","C/O BRONSTEIN PROPERTIES, LLC","108-18 QUEENS BLVD. SUITE 302","US","FOREST HILLS","NY","11354","2018-03-13 00:00:00",25500000
"2018030200678004",4,"AGREEMENT","2","ST. NICHOLAS WOODBINE 1 LLC","825 THIRD AVENUE, 37TH FLOOR","","US","NEW YORK","NY","10022","2018-03-13 00:00:00",25500000
"2018030200678005",4,"ASSIGNMENT OF LEASES AND RENTS","1","RIDGEWOOD TOWER LLC","C/O BRONSTEIN PROPERTIES, LLC","108-18 QUEENS BLVD. SUITE 302","US","FOREST HILLS","NY","11354","2018-03-13 00:00:00",25500000
"2018030200678005",4,"ASSIGNMENT OF LEASES AND RENTS","2","ST. NICHOLAS WOODBINE 1 LLC","825 THIRD AVENUE, 37TH FLOOR","","US","NEW YORK","NY","10022","2018-03-13 00:00:00",25500000
"2018030200678003",4,"MORTGAGE","1","RIDGEWOOD TOWER LLC","C/O BRONSTEIN PROPERTIES, LLC","108-18 QUEENS BLVD. SUITE 302","US","FOREST HILLS","NY","11354","2018-03-13 00:00:00",19500000
"2018030200678003",4,"MORTGAGE","2","ST. NICHOLAS WOODBINE 1 LLC","825 THIRD AVENUE, 37TH FLOOR","","US","NEW YORK","NY","10022","2018-03-13 00:00:00",19500000
"2018032600320006",4,"MORTGAGE","1","90-75 SUTPHIN REALTY LLC","34-30 COLLINS PLACE","","US","FLUSHING","NY","11354","2018-03-30 00:00:00",18690398.11
"2018032600320006",4,"MORTGAGE","2","90-75 SUTPHIN BLVD 1 LLC","825 THIRD AVENUE 37TH FLOOR","","US","NEW YORK","NY","10022","2018-03-30 00:00:00",18690398.11
"2018032201006001",4,"MORTGAGE","1","GOLDEN 8 MAPLE LLC","58-07 134TH STREET, 2ND FL","","US","FLUSHING","NY","11355","2018-03-23 00:00:00",18300000
"2018032201006001",4,"MORTGAGE","2","MALIK, MOHAMMAD A","84-11 ELMHURST AVENUE, SUITE 1F","","US","ELMHURST","NY","11373","2018-03-23 00:00:00",18300000
"2018032201006002",4,"ASSIGNMENT OF LEASES AND RENTS","1","GOLDEN 8 MAPLE LLC","58-07 134TH STREET, 2ND FL","","US","FLUSHING","NY","11355","2018-03-23 00:00:00",18300000
"2018032201006002",4,"ASSIGNMENT OF LEASES AND RENTS","2","MALIK, MOHAMMAD A","84-11 ELMHURST AVENUE, SUITE 1F","","US","ELMHURST","NY","11373","2018-03-23 00:00:00",18300000
"2018031901058003",4,"MORTGAGE","1","1614 MADISON PARTNERS, LLC","635 MADISON AVENUE","SUITE 1300","US","NEW YORK","NY","10022","2018-03-20 00:00:00",15750000
"2018031901058003",4,"MORTGAGE","2","INVESTORS BANK","101 JFK PARKWAY","","US","SHORT HILLS","NJ","07078","2018-03-20 00:00:00",15750000
"2018031500474002",4,"MORTGAGE","1","42-45 12TH STREET LLC","75 HUNTINGTON STREET","","US","BROOKLYN","NY","11231","2018-03-21 00:00:00",15000000
"2018031500474002",4,"MORTGAGE","2","L&L CAPITAL PARTNERS LLC","50 BANK STREET","","US","NEW YORK","NY","10014","2018-03-21 00:00:00",15000000
"2018031500474003",4,"ASSIGNMENT OF LEASES AND RENTS","1","42-45 12TH STREET LLC","75 HUNTINGTON STREET","","US","BROOKLYN","NY","11231","2018-03-21 00:00:00",15000000
"2018031500474003",4,"ASSIGNMENT OF LEASES AND RENTS","2","L&L CAPITAL PARTNERS LLC","50 BANK STREET","","US","NEW YORK","NY","10014","2018-03-21 00:00:00",15000000
"2018032301016005",4,"AGREEMENT","1","77-17 QUEENS BLVD LLC","108-49 63RD AVENUE","APT 1B","US","FOREST HILLS","NY","11375","2018-03-26 00:00:00",15000000
"2018032301016005",4,"AGREEMENT","1","QBM PROPERTIES, LLC","108-49 63RD AVENUE","APT 1B","US","FOREST HILLS","NY","11375","2018-03-26 00:00:00",15000000
"2018032301016005",4,"AGREEMENT","2","FLUSHING BANK","220 RXR PLAZA","","US","UNIONDALE","NY","11556","2018-03-26 00:00:00",15000000
"2018031300579004",4,"AGREEMENT","1","88-05 MERRICK BLVD LLC","166-07 HILLSIDE AVENUE","","US","JAMAICA","NY","11432","2018-03-13 00:00:00",14500000
"2018031300579004",4,"AGREEMENT","2","CAPITAL ONE, NATIONAL ASSOCIATION","275 BROADHOLLOW ROAD","","US","MELVILLE","NY","11747","2018-03-13 00:00:00",14500000
"2018031600275001",4,"ASSIGNMENT OF LEASES AND RENTS","1","88-05 MERRICK BLVD LLC","166-07 HILLSIDE AVENUE","","US","JAMAICA","NY","11432","2018-03-16 00:00:00",14500000
"2018031600275001",4,"ASSIGNMENT OF LEASES AND RENTS","2","CAPITAL ONE, NATIONAL ASSOCIATION","275 BROADHOLLOW ROAD","","US","MELVILLE","NY","11747","2018-03-16 00:00:00",14500000
"2018032000634006",4,"AGREEMENT","1","CHESS REALTY LIC LLC","199 LEE AVENUE, PMB 103","","US","BROOKLYN","NY","11211","2018-03-28 00:00:00",14000000
"2018032000634006",4,"AGREEMENT","1","TTSFA REALTY LLC","199 LEE AVENUE, PMB 103","","US","BROOKLYN","NY","11211","2018-03-28 00:00:00",14000000
"2018032000634006",4,"AGREEMENT","2","STERLING NATIONAL BANK","400 RELLA BLVD","","US","MONTEBELLO","NY","10901","2018-03-28 00:00:00",14000000
"2018032000634007",4,"ASSIGNMENT OF LEASES AND RENTS","1","CHESS REALTY LIC LLC","199 LEE AVENUE, PMB 103","","US","BROOKLYN","NY","11211","2018-03-28 00:00:00",14000000
"2018032000634007",4,"ASSIGNMENT OF LEASES AND RENTS","1","TTSFA REALTY LLC","199 LEE AVENUE, PMB 103","","US","BROOKLYN","NY","11211","2018-03-28 00:00:00",14000000
"2018032000634007",4,"ASSIGNMENT OF LEASES AND RENTS","2","STERLING NATIONAL BANK","400 RELLA BLVD","","US","MONTEBELLO","NY","10901","2018-03-28 00:00:00",14000000
"2018031201082004",4,"AGREEMENT","1","8787 HILLSIDE PARK LLC","166-07 HILLSIDE AVENUE","","US","JAMAICA","NY","11432","2018-03-13 00:00:00",12200000
"2018031201082004",4,"AGREEMENT","2","CAPITAL ONE, NATIONAL ASSOCIATION","275 BROADHOLLOW ROAD","","US","MELVILLE","NY","11747","2018-03-13 00:00:00",12200000
"2018031600344001",4,"ASSIGNMENT OF LEASES AND RENTS","1","8787 HILLSIDE PARK LLC","166-07 HILLSIDE AVENUE","","US","JAMAICA","NY","11432","2018-03-16 00:00:00",12200000
"2018031600344001",4,"ASSIGNMENT OF LEASES AND RENTS","2","CAPITAL ONE, NATIONAL ASSOCIATION","275 BROADHOLLOW ROAD","","US","MELVILLE","NY","11747","2018-03-16 00:00:00",12200000
"2018032200908001",4,"MORTGAGE","1","MAPLE 888 GOLDEN TOWER LLC","58-07 134TH STREET, 2ND FL","","US","FLUSHING","NY","11355","2018-03-23 00:00:00",11050000
"2018032200908001",4,"MORTGAGE","2","MALIK, MOHAMMAD A","84-11 ELMHURST AVENUE , SUITE 1F","","US","ELMHURST","NY","11373","2018-03-23 00:00:00",11050000
"2018032200908002",4,"ASSIGNMENT OF LEASES AND RENTS","1","MAPLE 888 GOLDEN TOWER LLC","58-07 134TH STREET, 2ND FL","","US","FLUSHING","NY","11355","2018-03-23 00:00:00",11050000
"2018032200908002",4,"ASSIGNMENT OF LEASES AND RENTS","2","MALIK, MOHAMMAD A","84-11 ELMHURST AVENUE , SUITE 1F","","US","ELMHURST","NY","11373","2018-03-23 00:00:00",11050000
